activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,STATUS
340524,17718102,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,,,CHEMBL3886334,,2015.0,"{'bei': '10.90', 'le': '0.21', 'lle': '1.19', 'sei': '5.03'}",CHEMBL3987050,,CHEMBL3987050,3.43,0,http://www.openphacts.org/units/Nanomolar,2847781,=,37,1,=,,IC50,nM,,375000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,375000.0,inactive
340525,17718103,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2cccc(OC)c2)n[nH]1,,,CHEMBL3886334,,2015.0,"{'bei': '14.79', 'le': '0.27', 'lle': '1.98', 'sei': '5.10'}",CHEMBL3961841,,CHEMBL3961841,3.42,0,http://www.openphacts.org/units/Nanomolar,2847782,=,37,1,=,,IC50,nM,,380000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,380000.0,inactive
340526,17718104,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CN1C(=O)COc2ccc(C)cc21,,,CHEMBL3886334,,2015.0,"{'bei': '14.75', 'le': '0.28', 'lle': '2.99', 'sei': '5.89'}",CHEMBL3908492,,CHEMBL3908492,3.46,0,http://www.openphacts.org/units/Nanomolar,2847783,=,37,1,=,,IC50,nM,,350000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,350000.0,inactive
340527,17718105,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CSc1ncnc2sc(C)cc12,,,CHEMBL3886334,,2015.0,"{'bei': '13.12', 'le': '0.28', 'lle': '1.48', 'sei': '6.06'}",CHEMBL3978875,,CHEMBL3978875,3.32,0,http://www.openphacts.org/units/Nanomolar,2847784,=,37,1,=,,IC50,nM,,475000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,475000.0,inactive
340528,17718106,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccccc2)c(C(F)(F)F)s1,,,CHEMBL3886334,,2015.0,"{'bei': '11.57', 'le': '0.24', 'lle': '-0.49', 'sei': '11.34'}",CHEMBL4108316,,CHEMBL4108316,3.30,0,http://www.openphacts.org/units/Nanomolar,2847785,=,37,1,=,,IC50,nM,,500000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,500000.0,inactive
340529,17718107,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(-c2noc(C)n2)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '16.09', 'le': '0.30', 'lle': '2.09', 'sei': '5.14'}",CHEMBL3977826,,CHEMBL3977826,3.50,0,http://www.openphacts.org/units/Nanomolar,2847786,=,37,1,=,,IC50,nM,,320000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,320000.0,inactive
340530,17718108,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(-c2ccccc2)n(-c2ccccc2)c1C,,,CHEMBL3886334,,2015.0,"{'bei': '11.10', 'le': '0.20', 'lle': '-0.59', 'sei': '9.47'}",CHEMBL3910546,,CHEMBL3910546,3.22,0,http://www.openphacts.org/units/Nanomolar,2847787,=,37,1,=,,IC50,nM,,600000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,600000.0,inactive
340531,17718109,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)C1=CC(CCCN2CCOCC2)[N+](c2ccccc2)=C1C,,,CHEMBL3886334,,2015.0,"{'bei': '9.52', 'le': '0.18', 'lle': '1.30', 'sei': '7.31'}",CHEMBL4115250,,CHEMBL4115250,3.26,0,http://www.openphacts.org/units/Nanomolar,2847788,=,37,1,=,,IC50,nM,,550000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,550000.0,inactive
340532,17718110,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc2ncccc2c1,,,CHEMBL3886334,,2015.0,"{'bei': '18.25', 'le': '0.33', 'lle': '1.81', 'sei': '8.09'}",CHEMBL3895334,,CHEMBL3895334,3.40,0,http://www.openphacts.org/units/Nanomolar,2847789,=,37,1,=,,IC50,nM,,400000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,400000.0,inactive
340533,17718111,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Cn1cc(-c2ccc(C)cc2)ncc1=O,,,CHEMBL3886334,,2015.0,"{'bei': '14.00', 'le': '0.26', 'lle': '2.64', 'sei': '5.63'}",CHEMBL3944580,,CHEMBL3944580,3.60,0,http://www.openphacts.org/units/Nanomolar,2847790,=,37,1,=,,IC50,nM,,250000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,250000.0,inactive
340534,17718112,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(OC)c2c(c1)OCCO2,,,CHEMBL3886334,,2015.0,"{'bei': '15.78', 'le': '0.30', 'lle': '2.69', 'sei': '6.20'}",CHEMBL3967183,,CHEMBL3967183,3.52,0,http://www.openphacts.org/units/Nanomolar,2847791,=,37,1,=,,IC50,nM,,300000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,300000.0,inactive
340535,17718113,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1sc(C(F)(F)F)c(-c2ccccc2)c1N,,,CHEMBL3886334,,2015.0,,CHEMBL4111245,,CHEMBL4111245,,0,http://www.openphacts.org/units/Nanomolar,2847792,>,37,1,>,,IC50,nM,,600000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,600000.0,inactive
340536,17718114,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cccc2ccccc12,,,CHEMBL3886334,,2015.0,"{'bei': '21.50', 'le': '0.39', 'lle': '1.78', 'sei': '13.69'}",CHEMBL3972485,,CHEMBL3972485,3.98,0,http://www.openphacts.org/units/Nanomolar,2847793,=,37,1,=,,IC50,nM,,104000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,104000.0,inactive
340537,17718115,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(OC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '23.63', 'le': '0.44', 'lle': '2.85', 'sei': '10.18'}",CHEMBL3932992,,CHEMBL3932992,3.90,0,http://www.openphacts.org/units/Nanomolar,2847794,=,37,1,=,,IC50,nM,,125000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,125000.0,inactive
340538,17718116,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(OC)c2ccccc12,,,CHEMBL3886334,,2015.0,"{'bei': '18.60', 'le': '0.34', 'lle': '1.79', 'sei': '10.45'}",CHEMBL3943963,,CHEMBL3943963,4.00,0,http://www.openphacts.org/units/Nanomolar,2847795,=,37,1,=,,IC50,nM,,99000.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,99000.0,inactive
340539,17718117,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1ccc(C(=O)NC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '23.44', 'le': '0.44', 'lle': '2.70', 'sei': '11.82'}",CHEMBL3896884,,CHEMBL3896884,4.53,0,http://www.openphacts.org/units/Nanomolar,2847796,=,37,1,=,,IC50,nM,,29500.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,29500.0,inactive
340540,17718118,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(C(=O)NC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '23.37', 'le': '0.44', 'lle': '2.75', 'sei': '10.93'}",CHEMBL3929778,,CHEMBL3929778,4.19,0,http://www.openphacts.org/units/Nanomolar,2847797,=,37,1,=,,IC50,nM,,64700.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,64700.0,inactive
340541,17718119,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(C(=O)NC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '29.30', 'le': '0.54', 'lle': '3.17', 'sei': '16.43'}",CHEMBL3917603,,CHEMBL3917603,4.78,0,http://www.openphacts.org/units/Nanomolar,2847798,=,37,1,=,,IC50,nM,,16500.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,16500.0,inactive
340542,17718120,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(SC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '26.11', 'le': '0.54', 'lle': '2.96', 'sei': '16.26'}",CHEMBL3894219,,CHEMBL3894219,4.73,0,http://www.openphacts.org/units/Nanomolar,2847799,=,37,1,=,,IC50,nM,,18500.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,18500.0,inactive
340543,17718121,[],CHEMBL3887480,"Fluorescent Polarization Binding Assay: The buffer composition was 50 mM Tris, 200 mM NaCl, 2.0 mM DTT, and 0.005% Tween 20 (pH 8.0). Fragment ligated inhibitors and comparison peptides to be tested in the binding assay were dissolved in dimethyl sulfoxide (DMSO) to a concentration of 10 mM, compounds were utilized in a range of concentrations from 10 nM to 600 μM. The PLK1 PBD protein (residues 367-603) was obtained from BPS Bioscience Inc. (San Diego, Calif.) and 250 ng was used per sample. The fluorescein-tracer phospho-peptide was used at a final concentration of 100 nM. Each sample was prepared in triplicate in a black 96-well plate (Greiner, Monroe, N.C.). Reactants were added to the plate in darkened conditions to minimize exposure to light. Incubation was carried out at room temperature for 45 minutes. Fluorescence was measured using a DTX 880 Multimode detector plate reader (Beckman Coulter, Brea, Calif.) and Multimode Analysis software (Beckman Coulter).",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(NC)cc1,,,CHEMBL3886334,,2015.0,"{'bei': '27.44', 'le': '0.51', 'lle': '3.42', 'sei': '10.96'}",CHEMBL3932104,,CHEMBL3932104,4.51,0,http://www.openphacts.org/units/Nanomolar,2847800,=,37,1,=,,IC50,nM,,31200.0,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,9606,,,IC50,nM,UO_0000065,,31200.0,inactive
